gpa_link,name,location,average_gpa,acceptance_rate,average_act_composite,average_sat_composite,type_of_institution,level_of_institution,average_net_price,number_of_students
https://www.appily.com/colleges/gpa/3-8,Emmanuel College,"Boston, MA",3.9,80%,--,1172,PRIVATE,4 YEAR,"$28,314","2,012"
https://www.appily.com/colleges/gpa/3-8,New Mexico Institute of Mining and Technology,"Socorro, NM",3.7,74%,25,1257,PUBLIC,4 YEAR,"$14,595","1,689"
https://www.appily.com/colleges/gpa/3-8,St. John's College,"Annapolis, MD",3.8,50%,31,1327,PRIVATE,4 YEAR,"$27,491",541
https://www.appily.com/colleges/gpa/3-8,American University in Bulgaria,,3.8,--,--,--,PRIVATE,4 YEAR,--,901
https://www.appily.com/colleges/gpa/3-8,California Lutheran University,"Thousand Oaks, CA",3.8,87%,24,1168,PRIVATE,4 YEAR,"$26,489","3,615"
https://www.appily.com/colleges/gpa/3-8,College of Saint Benedict,"Saint Joseph, MN",3.7,88%,25,1213,PRIVATE,4 YEAR,"$27,960","1,470"
https://www.appily.com/colleges/gpa/3-8,Martin Luther College,"New Ulm, MN",3.7,84%,25,1219,PRIVATE,4 YEAR,"$19,703",880
https://www.appily.com/colleges/gpa/3-8,The Master's University and Seminary,"Santa Clarita, CA",3.8,78%,26,1143,PRIVATE,4 YEAR,"$28,833","2,606"
https://www.appily.com/colleges/gpa/3-8,University of Puerto Rico-Humacao,"Humacao, PR",3.7,52%,--,--,PUBLIC,4 YEAR,"$9,537","2,634"
https://www.appily.com/colleges/gpa/3-8,University of Puerto Rico at Cayey,"Cayey, PR",3.7,49%,--,1085,PUBLIC,4 YEAR,"$8,261","2,216"
https://www.appily.com/colleges/gpa/3-8,Jewish Theological Seminary of America,"New York, NY",3.7,51%,33,1420,PRIVATE,4 YEAR,"$40,129",318
https://www.appily.com/colleges/gpa/3-8,Kentucky Mountain Bible College,"Jackson, KY",3.8,45%,22,1058,PRIVATE,4 YEAR,"$9,614",78
https://www.appily.com/colleges/gpa/3-8,Hope College,"Holland, MI",3.8,80%,27,1238,PRIVATE,4 YEAR,"$30,320","3,251"
https://www.appily.com/colleges/gpa/3-8,Patrick Henry College,"Purcellville, VA",3.8,76%,33,1310,PRIVATE,4 YEAR,--,409
https://www.appily.com/colleges/gpa/3-7,Pennsylvania State University-Main Campus,"University Park, PA",3.7,55%,26,1201,PUBLIC,4 YEAR,"$25,548","50,028"
https://www.appily.com/colleges/gpa/3-7,Columbia University in the City of New York,"New York, NY",3.8,4%,35,1511,PRIVATE,4 YEAR,"$22,126","34,782"
https://www.appily.com/colleges/gpa/3-7,The University of Texas at Austin,"Austin, TX",3.8,31%,30,1367,PUBLIC,4 YEAR,"$16,892","52,384"
https://www.appily.com/colleges/gpa/3-7,Purdue University-Main Campus,"West Lafayette, IN",3.8,53%,29,1321,PUBLIC,4 YEAR,"$12,294","51,528"
https://www.appily.com/colleges/gpa/3-7,New York University,"New York, NY",3.8,12%,--,1443,PRIVATE,4 YEAR,"$45,417","59,144"
https://www.appily.com/colleges/gpa/3-7,University of Washington-Seattle Campus,"Seattle, WA",3.8,48%,30,1356,PUBLIC,4 YEAR,"$9,661","52,319"
https://www.appily.com/colleges/gpa/3-7,Michigan State University,"East Lansing, MI",3.8,88%,27,1223,PUBLIC,4 YEAR,"$16,655","50,023"
https://www.appily.com/colleges/gpa/3-7,Ohio State University-Main Campus,"Columbus, OH",3.8,53%,31,1372,PUBLIC,4 YEAR,"$18,884","60,540"
https://www.appily.com/colleges/gpa/3-7,Syracuse University,"Syracuse, NY",3.8,52%,29,1291,PRIVATE,4 YEAR,"$47,177","22,698"
https://www.appily.com/colleges/gpa/3-7,University of Illinois Urbana-Champaign,"Champaign, IL",3.7,45%,30,1342,PUBLIC,4 YEAR,"$13,517","56,916"
https://www.appily.com/colleges/gpa/3-7,University of Miami,"Coral Gables, FL",3.8,19%,32,1371,PRIVATE,4 YEAR,"$53,682","19,402"
https://www.appily.com/colleges/gpa/3-7,Indiana University-Bloomington,"Bloomington, IN",3.8,82%,28,1274,PUBLIC,4 YEAR,"$13,191","47,005"
https://www.appily.com/colleges/gpa/3-7,Howard University,"Washington, DC",3.7,53%,25,1205,PRIVATE,4 YEAR,"$23,233","12,886"
https://www.appily.com/colleges/gpa/3-7,Baylor University,"Waco, TX",3.7,46%,30,1318,PRIVATE,4 YEAR,"$40,133","20,709"
https://www.appily.com/colleges/gpa/3-7,University of Oregon,"Eugene, OR",3.8,86%,24,1210,PUBLIC,4 YEAR,"$17,646","23,163"
https://www.appily.com/colleges/gpa/3-7,Ohio University-Main Campus,"Athens, OH",3.7,87%,25,1190,PUBLIC,4 YEAR,"$20,207","24,145"
https://www.appily.com/colleges/gpa/3-7,University of South Carolina-Columbia,"Columbia, SC",3.7,64%,29,1289,PUBLIC,4 YEAR,"$35,972","35,653"
https://www.appily.com/colleges/gpa/3-7,Oregon State University,"Corvallis, OR",3.6,83%,24,1202,PUBLIC,4 YEAR,"$21,444","34,292"
https://www.appily.com/colleges/gpa/3-7,Louisiana State University,"Baton Rouge, LA",3.8,76%,28,1242,PUBLIC,4 YEAR,"$20,352","37,348"
https://www.appily.com/colleges/gpa/3-7,Colorado State University-Fort Collins,"Fort Collins, CO",3.7,91%,26,1204,PUBLIC,4 YEAR,"$17,609","33,403"
https://www.appily.com/colleges/gpa/3-7,Georgia State University,"Atlanta, GA",3.6,67%,23,1153,PUBLIC,4 YEAR,"$17,750","36,516"
https://www.appily.com/colleges/gpa/3-7,Liberty University,"Lynchburg, VA",3.6,99%,26,1171,PRIVATE,4 YEAR,"$28,762","96,709"
https://www.appily.com/colleges/gpa/3-7,Emory University,"Atlanta, GA",3.8,11%,32,1453,PRIVATE,4 YEAR,"$25,672","14,841"
https://www.appily.com/colleges/gpa/3-7,University of Iowa,"Iowa City, IA",3.8,86%,26,1235,PUBLIC,4 YEAR,"$17,452","30,015"
https://www.appily.com/colleges/gpa/3-7,George Mason University,"Fairfax, VA",3.7,90%,27,1222,PUBLIC,4 YEAR,"$18,285","39,049"
https://www.appily.com/colleges/gpa/3-7,University of Kentucky,"Lexington, KY",3.6,95%,27,1227,PUBLIC,4 YEAR,"$19,831","31,547"
https://www.appily.com/colleges/gpa/3-7,DePaul University,"Chicago, IL",3.8,70%,25,1180,PRIVATE,4 YEAR,"$33,319","20,917"
https://www.appily.com/colleges/gpa/3-7,Rutgers University-New Brunswick,"New Brunswick, NJ",3.8,66%,29,1322,PUBLIC,4 YEAR,"$17,835","50,637"
https://www.appily.com/colleges/gpa/3-7,University of Denver,"Denver, CO",3.8,78%,29,1295,PRIVATE,4 YEAR,"$38,322","13,734"
https://www.appily.com/colleges/gpa/3-7,George Washington University,"Washington, DC",3.7,49%,33,1395,PRIVATE,4 YEAR,"$40,308","25,939"
https://www.appily.com/colleges/gpa/3-7,Pepperdine University,"Malibu, CA",3.7,49%,32,1349,PRIVATE,4 YEAR,"$46,550","10,030"
https://www.appily.com/colleges/gpa/3-7,University of Cincinnati-Main Campus,"Cincinnati, OH",3.7,86%,26,1247,PUBLIC,4 YEAR,"$22,767","41,155"
https://www.appily.com/colleges/gpa/3-7,University of Kansas,"Lawrence, KS",3.7,88%,26,1235,PUBLIC,4 YEAR,"$20,054","26,708"
https://www.appily.com/colleges/gpa/3-7,Drexel University,"Philadelphia, PA",3.8,80%,29,1295,PRIVATE,4 YEAR,"$39,463","22,344"
https://www.appily.com/colleges/gpa/3-7,Iowa State University,"Ames, IA",3.7,90%,25,1220,PUBLIC,4 YEAR,"$16,105","29,969"
https://www.appily.com/colleges/gpa/3-7,University of Rochester,"Rochester, NY",3.7,39%,33,1418,PRIVATE,4 YEAR,"$36,254","12,197"
https://www.appily.com/colleges/gpa/3-7,University of San Francisco,"San Francisco, CA",3.7,71%,28,1236,PRIVATE,4 YEAR,"$42,801","9,688"
https://www.appily.com/colleges/gpa/3-7,Fordham University,"Bronx, NY",3.8,59%,33,1436,PRIVATE,4 YEAR,"$13,087","16,556"
https://www.appily.com/colleges/gpa/3-7,Stony Brook University,"Stony Brook, NY",3.6,49%,29,1337,PUBLIC,4 YEAR,"$16,478","25,710"
https://www.appily.com/colleges/gpa/3-7,University of Colorado Boulder,"Boulder, CO",3.8,76%,31,1330,PUBLIC,4 YEAR,"$21,198","38,428"
https://www.appily.com/colleges/gpa/3-7,American University,"Washington, DC",3.7,41%,31,1318,PRIVATE,4 YEAR,"$37,319","13,885"
https://www.appily.com/colleges/gpa/3-7,California State Polytechnic University-Pomona,"Pomona, CA",3.7,55%,23,1143,PUBLIC,4 YEAR,"$14,457","27,503"
https://www.appily.com/colleges/gpa/3-7,Florida Atlantic University,"Boca Raton, FL",3.8,81%,24,1166,PUBLIC,4 YEAR,"$11,451","29,592"
https://www.appily.com/colleges/gpa/3-7,Tulane University of Louisiana,"New Orleans, LA",3.7,11%,34,1444,PRIVATE,4 YEAR,"$47,413","14,027"
https://www.appily.com/colleges/gpa/3-7,University of Utah,"Salt Lake City, UT",3.7,89%,27,1242,PUBLIC,4 YEAR,"$12,881","34,734"
https://www.appily.com/colleges/gpa/3-7,Hofstra University,"Hempstead, NY",3.8,69%,28,1262,PRIVATE,4 YEAR,"$53,310","10,238"
https://www.appily.com/colleges/gpa/3-7,Illinois State University,"Normal, IL",3.6,86%,23,1132,PUBLIC,4 YEAR,"$20,933","20,683"
https://www.appily.com/colleges/gpa/3-7,University of North Carolina at Greensboro,"Greensboro, NC",3.6,92%,25,1228,PUBLIC,4 YEAR,"$9,853","17,978"
https://www.appily.com/colleges/gpa/3-7,University of Connecticut,"Storrs Mansfield, CT",3.8,55%,30,1312,PUBLIC,4 YEAR,"$22,233","27,003"
https://www.appily.com/colleges/gpa/3-7,Northern Arizona University,"Flagstaff, AZ",3.7,80%,22,1130,PUBLIC,4 YEAR,"$15,692","28,086"
https://www.appily.com/colleges/gpa/3-7,University of North Carolina at Charlotte,"Charlotte, NC",3.6,80%,23,1196,PUBLIC,4 YEAR,"$16,029","29,551"
https://www.appily.com/colleges/gpa/3-7,University of Missouri-Columbia,"Columbia, MO",3.6,79%,25,1248,PUBLIC,4 YEAR,"$16,930","31,304"
https://www.appily.com/colleges/gpa/3-7,University at Buffalo,"Buffalo, NY",3.8,68%,25,1254,PUBLIC,4 YEAR,"$18,119","32,099"
https://www.appily.com/colleges/gpa/3-7,University of Oklahoma-Norman Campus,"Norman, OK",3.6,73%,26,1236,PUBLIC,4 YEAR,"$21,836","28,308"
https://www.appily.com/colleges/gpa/3-7,Towson University,"Towson, MD",3.8,79%,23,1139,PUBLIC,4 YEAR,"$16,082","19,793"
https://www.appily.com/colleges/gpa/3-7,Marshall University,"Huntington, WV",3.7,97%,22,1084,PUBLIC,4 YEAR,"$8,387","10,691"
https://www.appily.com/colleges/gpa/3-7,CUNY Hunter College,"New York, NY",3.7,48%,26,1260,PUBLIC,4 YEAR,"$4,014","22,970"
https://www.appily.com/colleges/gpa/3-7,University of Arkansas,"Fayetteville, AR",3.8,79%,27,1253,PUBLIC,4 YEAR,"$12,235","30,936"
https://www.appily.com/colleges/gpa/3-7,Missouri State University-Springfield,"Springfield, MO",3.7,93%,24,1186,PUBLIC,4 YEAR,"$16,804","22,535"
https://www.appily.com/colleges/gpa/3-7,University of Richmond,"University Of Richmond, VA",3.8,24%,32,1395,PRIVATE,4 YEAR,"$25,700","3,876"
https://www.appily.com/colleges/gpa/3-7,Marquette University,"Milwaukee, WI",3.6,87%,27,1255,PRIVATE,4 YEAR,"$34,732","11,167"
https://www.appily.com/colleges/gpa/3-7,Chapman University,"Orange, CA",3.8,73%,30,1296,PRIVATE,4 YEAR,"$44,327","10,014"
https://www.appily.com/colleges/gpa/3-7,Ball State University,"Muncie, IN",3.6,69%,22,1138,PUBLIC,4 YEAR,"$13,195","19,777"
https://www.appily.com/colleges/gpa/3-7,Emerson College,"Boston, MA",3.7,43%,31,1318,PRIVATE,4 YEAR,"$47,594","5,891"
https://www.appily.com/colleges/gpa/3-7,Pratt Institute-Main,"Brooklyn, NY",3.7,50%,29,1273,PRIVATE,4 YEAR,"$47,516","5,494"
https://www.appily.com/colleges/gpa/3-7,Texas Tech University,"Lubbock, TX",3.7,67%,24,1181,PUBLIC,4 YEAR,"$15,452","40,378"
https://www.appily.com/colleges/gpa/3-7,Oberlin College,"Oberlin, OH",3.7,35%,33,1393,PRIVATE,4 YEAR,"$42,745","2,992"
https://www.appily.com/colleges/gpa/3-7,Bucknell University,"Lewisburg, PA",3.7,33%,32,1355,PRIVATE,4 YEAR,"$39,359","3,787"
https://www.appily.com/colleges/gpa/3-7,Santa Clara University,"Santa Clara, CA",3.7,52%,30,1368,PRIVATE,4 YEAR,"$48,284","9,178"
https://www.appily.com/colleges/gpa/3-7,Loyola University Chicago,"Chicago, IL",3.7,79%,28,1263,PRIVATE,4 YEAR,"$37,731","16,899"
https://www.appily.com/colleges/gpa/3-7,University of Louisville,"Louisville, KY",3.6,82%,23,1120,PUBLIC,4 YEAR,"$17,894","23,225"
https://www.appily.com/colleges/gpa/3-7,Case Western Reserve University,"Cleveland, OH",3.8,27%,33,1436,PRIVATE,4 YEAR,"$36,002","12,201"
https://www.appily.com/colleges/gpa/3-7,University of Hawaii at Manoa,"Honolulu, HI",3.7,73%,23,1170,PUBLIC,4 YEAR,"$15,193","19,074"
https://www.appily.com/colleges/gpa/3-7,Kansas State University,"Manhattan, KS",3.8,95%,25,--,PUBLIC,4 YEAR,"$18,494","19,722"
https://www.appily.com/colleges/gpa/3-7,Mississippi State University,"Mississippi State, MS",3.6,75%,28,1246,PUBLIC,4 YEAR,"$16,402","22,649"
https://www.appily.com/colleges/gpa/3-7,Occidental College,"Los Angeles, CA",3.7,39%,33,1386,PRIVATE,4 YEAR,"$41,102","1,942"
https://www.appily.com/colleges/gpa/3-7,Oklahoma State University-Main Campus,"Stillwater, OK",3.6,71%,24,1209,PUBLIC,4 YEAR,"$14,763","25,372"
https://www.appily.com/colleges/gpa/3-7,University of Wyoming,"Laramie, WY",3.6,96%,24,1203,PUBLIC,4 YEAR,"$12,224","11,100"
https://www.appily.com/colleges/gpa/3-7,United States Air Force Academy,"USAF Academy, CO",3.8,16%,31,1368,PUBLIC,4 YEAR,--,"4,085"
https://www.appily.com/colleges/gpa/3-7,Seattle University,"Seattle, WA",3.7,85%,28,1251,PRIVATE,4 YEAR,"$36,843","7,121"
https://www.appily.com/colleges/gpa/3-7,Adelphi University,"Garden City, NY",3.7,73%,26,1161,PRIVATE,4 YEAR,"$29,821","7,252"
https://www.appily.com/colleges/gpa/3-7,University of California-Merced,"Merced, CA",3.6,89%,20,1100,PUBLIC,4 YEAR,"$14,272","9,103"
https://www.appily.com/colleges/gpa/3-7,Monmouth University,"West Long Branch, NJ",3.6,91%,22,1150,PRIVATE,4 YEAR,"$31,594","5,027"
https://www.appily.com/colleges/gpa/3-7,Xavier University,"Cincinnati, OH",3.7,85%,26,1204,PRIVATE,4 YEAR,"$34,945","6,114"
https://www.appily.com/colleges/gpa/3-7,California State University-Long Beach,"Long Beach, CA",3.7,40%,23,1146,PUBLIC,4 YEAR,"$10,568","38,973"
https://www.appily.com/colleges/gpa/3-7,Skidmore College,"Saratoga Springs, NY",3.8,26%,32,1330,PRIVATE,4 YEAR,"$29,995","2,758"
https://www.appily.com/colleges/gpa/3-7,Marist University,"Poughkeepsie, NY",3.6,63%,28,1285,PRIVATE,4 YEAR,"$38,797","6,464"
https://www.appily.com/colleges/gpa/3-7,Colorado College,"Colorado Springs, CO",3.7,16%,32,1400,PRIVATE,4 YEAR,"$27,319","2,203"
https://www.appily.com/colleges/gpa/3-7,University of Rhode Island,"Kingston, RI",3.6,76%,25,1156,PUBLIC,4 YEAR,"$15,386","17,473"
https://www.appily.com/colleges/gpa/3-7,Seton Hall University,"South Orange, NJ",3.7,75%,27,1246,PRIVATE,4 YEAR,"$33,652","9,623"
https://www.appily.com/colleges/gpa/3-7,Trinity College,"Hartford, CT",3.8,36%,31,1383,PRIVATE,4 YEAR,"$26,233","2,205"
https://www.appily.com/colleges/gpa/3-7,University of Redlands,"Redlands, CA",3.7,82%,26,1186,PRIVATE,4 YEAR,"$30,240","3,460"
https://www.appily.com/colleges/gpa/3-7,University of Toledo,"Toledo, OH",3.6,92%,22,1142,PUBLIC,4 YEAR,"$17,793","15,545"
https://www.appily.com/colleges/gpa/3-7,Coastal Carolina University,"Conway, SC",3.7,79%,21,1097,PUBLIC,4 YEAR,"$14,716","10,337"
https://www.appily.com/colleges/gpa/3-7,The University of Texas at Dallas,"Richardson, TX",3.8,85%,29,1355,PUBLIC,4 YEAR,"$11,185","31,570"
https://www.appily.com/colleges/gpa/3-7,Belmont University,"Nashville, TN",3.8,96%,29,1253,PRIVATE,4 YEAR,"$34,368","8,910"
https://www.appily.com/colleges/gpa/3-7,Ithaca College,"Ithaca, NY",3.6,75%,28,1249,PRIVATE,4 YEAR,"$35,904","5,054"
https://www.appily.com/colleges/gpa/3-7,University of South Alabama,"Mobile, AL",3.7,65%,25,1166,PUBLIC,4 YEAR,"$14,822","13,438"
https://www.appily.com/colleges/gpa/3-7,Utah State University,"Logan, UT",3.6,94%,25,1201,PUBLIC,4 YEAR,"$13,530","27,943"
https://www.appily.com/colleges/gpa/3-7,Florida Southern College,"Lakeland, FL",3.7,57%,26,1220,PRIVATE,4 YEAR,"$27,091","3,281"
https://www.appily.com/colleges/gpa/3-7,Salisbury University,"Salisbury, MD",3.7,91%,22,1212,PUBLIC,4 YEAR,"$18,599","7,123"
https://www.appily.com/colleges/gpa/3-7,Manhattan College,"Riverdale, NY",3.6,82%,26,1178,PRIVATE,4 YEAR,"$32,044","3,575"
https://www.appily.com/colleges/gpa/3-7,University of Dayton,"Dayton, OH",3.8,74%,27,1241,PRIVATE,4 YEAR,"$32,768","11,674"
https://www.appily.com/colleges/gpa/3-7,University at Albany,"Albany, NY",3.7,68%,25,1177,PUBLIC,4 YEAR,"$14,486","16,658"
https://www.appily.com/colleges/gpa/3-7,Texas Christian University,"Fort Worth, TX",3.7,56%,30,1288,PRIVATE,4 YEAR,"$40,220","12,273"
https://www.appily.com/colleges/gpa/3-7,Montana State University,"Bozeman, MT",3.6,81%,24,1193,PUBLIC,4 YEAR,"$17,656","17,144"
https://www.appily.com/colleges/gpa/3-7,Bentley University,"Waltham, MA",3.8,58%,29,1327,PRIVATE,4 YEAR,"$42,759","5,165"
https://www.appily.com/colleges/gpa/3-7,Sacred Heart University,"Fairfield, CT",3.7,66%,25,1175,PRIVATE,4 YEAR,"$43,313","10,721"
https://www.appily.com/colleges/gpa/3-7,Clark University,"Worcester, MA",3.7,50%,29,1275,PRIVATE,4 YEAR,"$30,617","3,770"
https://www.appily.com/colleges/gpa/3-7,Virginia Commonwealth University,"Richmond, VA",3.7,91%,25,1172,PUBLIC,4 YEAR,"$20,566","28,082"
https://www.appily.com/colleges/gpa/3-7,The New School,"New York, NY",3.6,57%,29,1275,PRIVATE,4 YEAR,"$50,908","10,108"
https://www.appily.com/colleges/gpa/3-7,University of Mississippi,"University, MS",3.6,97%,27,1200,PUBLIC,4 YEAR,"$13,540","22,300"
https://www.appily.com/colleges/gpa/3-7,Union College,"Schenectady, NY",3.7,47%,32,1411,PRIVATE,4 YEAR,"$39,101","2,107"
https://www.appily.com/colleges/gpa/3-7,University of New Hampshire-Main Campus,"Durham, NH",3.6,87%,25,1176,PUBLIC,4 YEAR,"$24,847","13,953"
https://www.appily.com/colleges/gpa/3-7,Fashion Institute of Technology,"New York, NY",3.7,53%,--,--,PUBLIC,4 YEAR,"$9,165","8,125"
https://www.appily.com/colleges/gpa/3-7,University of Portland,"Portland, OR",3.6,93%,27,1250,PRIVATE,4 YEAR,"$37,317","3,793"
https://www.appily.com/colleges/gpa/3-7,Biola University,"La Mirada, CA",3.7,57%,25,1198,PRIVATE,4 YEAR,"$34,713","5,387"
https://www.appily.com/colleges/gpa/3-7,Savannah College of Art and Design,"Savannah, GA",3.6,82%,25,1162,PRIVATE,4 YEAR,"$52,737","16,414"
https://www.appily.com/colleges/gpa/3-7,Eckerd College,"Saint Petersburg, FL",3.6,65%,26,1210,PRIVATE,4 YEAR,"$43,732","1,993"
https://www.appily.com/colleges/gpa/3-7,University of St Thomas,"Saint Paul, MN",3.6,77%,26,1269,PRIVATE,4 YEAR,"$31,799","9,025"
https://www.appily.com/colleges/gpa/3-7,University of the Pacific,"Stockton, CA",3.6,93%,28,1251,PRIVATE,4 YEAR,"$32,780","6,277"
https://www.appily.com/colleges/gpa/3-7,Southern Methodist University,"Dallas, TX",3.7,52%,32,1405,PRIVATE,4 YEAR,"$41,444","12,053"
https://www.appily.com/colleges/gpa/3-7,St. Mary's University,"San Antonio, TX",3.6,86%,23,1141,PRIVATE,4 YEAR,"$18,827","3,253"
https://www.appily.com/colleges/gpa/3-7,University of Nebraska-Lincoln,"Lincoln, NE",3.6,79%,24,1222,PUBLIC,4 YEAR,"$17,341","23,805"
https://www.appily.com/colleges/gpa/3-7,Providence College,"Providence, RI",3.6,53%,30,1298,PRIVATE,4 YEAR,"$37,284","4,473"
https://www.appily.com/colleges/gpa/3-7,Lafayette College,"Easton, PA",3.6,34%,32,1363,PRIVATE,4 YEAR,"$28,735","2,729"
https://www.appily.com/colleges/gpa/3-7,Duquesne University,"Pittsburgh, PA",3.8,87%,26,1221,PRIVATE,4 YEAR,"$32,408","8,107"
https://www.appily.com/colleges/gpa/3-7,Thomas Jefferson University,"Philadelphia, PA",3.7,87%,28,1222,PRIVATE,4 YEAR,"$24,697","8,105"
https://www.appily.com/colleges/gpa/3-7,Elmhurst University,"Elmhurst, IL",3.6,76%,23,1114,PRIVATE,4 YEAR,"$22,791","3,731"
https://www.appily.com/colleges/gpa/3-7,North Carolina A & T State University,"Greensboro, NC",3.6,56%,19,1048,PUBLIC,4 YEAR,"$9,541","13,487"
https://www.appily.com/colleges/gpa/3-7,Bowling Green State University-Main Campus,"Bowling Green, OH",3.7,79%,21,1083,PUBLIC,4 YEAR,"$17,580","16,920"
https://www.appily.com/colleges/gpa/3-7,University of Alabama at Birmingham,"Birmingham, AL",3.8,87%,27,1234,PUBLIC,4 YEAR,"$16,978","21,639"
https://www.appily.com/colleges/gpa/3-7,University of Northern Iowa,"Cedar Falls, IA",3.6,95%,22,1149,PUBLIC,4 YEAR,"$16,166","8,945"
https://www.appily.com/colleges/gpa/3-7,Drake University,"Des Moines, IA",3.7,67%,28,1285,PRIVATE,4 YEAR,"$30,321","4,685"
https://www.appily.com/colleges/gpa/3-7,Wheaton College,"Wheaton, IL",3.8,88%,31,1337,PRIVATE,4 YEAR,"$27,474","2,885"
https://www.appily.com/colleges/gpa/3-7,Bradley University,"Peoria, IL",3.8,75%,26,1182,PRIVATE,4 YEAR,"$24,053","5,552"
https://www.appily.com/colleges/gpa/3-7,Barry University,"Miami, FL",3.6,60%,18,1009,PRIVATE,4 YEAR,"$20,825","6,958"
https://www.appily.com/colleges/gpa/3-7,Gettysburg College,"Gettysburg, PA",3.8,56%,28,1345,PRIVATE,4 YEAR,"$34,850","2,854"
https://www.appily.com/colleges/gpa/3-7,Fairfield University,"Fairfield, CT",3.8,52%,28,1288,PRIVATE,4 YEAR,"$43,173","6,019"
https://www.appily.com/colleges/gpa/3-7,The College of Wooster,"Wooster, OH",3.7,56%,28,1282,PRIVATE,4 YEAR,"$27,923","1,967"
https://www.appily.com/colleges/gpa/3-7,Lawrence University,"Appleton, WI",3.7,72%,30,1324,PRIVATE,4 YEAR,"$26,594","1,426"
https://www.appily.com/colleges/gpa/3-7,Furman University,"Greenville, SC",3.7,67%,32,1356,PRIVATE,4 YEAR,"$37,761","2,443"
https://www.appily.com/colleges/gpa/3-7,University of North Dakota,"Grand Forks, ND",3.6,83%,22,1147,PUBLIC,4 YEAR,"$16,780","13,876"
https://www.appily.com/colleges/gpa/3-7,Colorado School of Mines,"Golden, CO",3.8,58%,30,1342,PUBLIC,4 YEAR,"$27,675","7,403"
https://www.appily.com/colleges/gpa/3-7,Loyola University Maryland,"Baltimore, MD",3.7,83%,28,1230,PRIVATE,4 YEAR,"$37,375","5,238"
https://www.appily.com/colleges/gpa/3-7,Washington College,"Chestertown, MD",3.6,75%,25,1190,PRIVATE,4 YEAR,"$29,570",955
https://www.appily.com/colleges/gpa/3-7,Lee University,"Cleveland, TN",3.7,73%,27,1169,PRIVATE,4 YEAR,"$17,629","3,927"
https://www.appily.com/colleges/gpa/3-7,Shenandoah University,"Winchester, VA",3.7,80%,22,1103,PRIVATE,4 YEAR,"$31,089","4,260"
https://www.appily.com/colleges/gpa/3-7,Gonzaga University,"Spokane, WA",3.7,70%,29,1288,PRIVATE,4 YEAR,"$36,880","7,253"
